temperatura_C,vibracion_mm_s,presion_bar,corriente_A,horas_desde_mantenimiento,rpm,etiqueta
67.294,2.424,6.427,13.967,1199.309,1782.122,0
55.859,1.818,5.079,14.376,447.345,1701.052,0
59.620,1.598,5.784,15.682,836.429,1666.455,0
56.379,2.459,6.167,13.496,21.331,1757.258,0
60.653,2.021,5.916,15.288,730.026,1721.848,0
70.942,2.682,6.132,15.594,1848.396,1681.464,0
60.720,2.435,5.119,15.491,529.148,1798.731,0
57.531,2.032,6.088,14.258,870.640,1748.407,0
67.206,2.284,6.834,14.140,1086.453,1785.855,0
67.792,2.245,6.419,14.939,1820.305,1676.165,0
63.751,2.117,6.803,15.687,1488.188,1739.465,0
57.143,1.967,6.469,9.824,1271.051,1721.318,0
67.348,2.118,5.912,16.399,863.811,1886.655,0
54.469,1.960,6.517,12.363,508.758,1783.867,0
64.608,2.103,6.059,15.190,227.340,1699.729,0
58.931,2.555,6.043,12.159,1164.767,1813.906,0
65.474,2.433,6.908,16.606,954.170,1803.047,0
57.584,2.390,6.019,13.213,354.125,1707.464,0
63.359,2.155,5.940,17.224,1207.642,1770.254,0
54.514,1.763,4.577,12.556,1389.373,1657.928,0
61.775,2.141,5.493,12.657,179.659,1798.118,0
74.817,2.896,6.436,13.692,1731.548,1681.755,0
55.169,1.798,6.627,13.051,1742.585,1738.924,0
68.564,2.491,6.141,16.678,360.019,1577.930,0
61.291,3.508,5.777,15.664,352.643,1705.930,0
63.483,2.583,6.566,14.782,789.082,1771.767,0
59.100,2.289,5.913,13.590,845.162,1698.258,0
57.695,1.749,5.643,16.131,1613.847,1785.897,0
68.881,2.401,6.026,12.631,1647.117,1742.929,0
67.299,2.425,5.635,16.045,1812.586,1839.623,0
57.226,2.161,5.624,12.622,387.610,1791.745,0
64.133,2.253,6.152,14.723,1326.211,1697.561,0
58.355,2.351,6.068,15.851,1555.149,1798.291,0
52.928,2.831,6.177,16.014,119.168,1678.715,0
65.570,2.571,5.634,15.221,1557.588,1757.464,0
59.266,1.944,6.210,11.953,915.260,1717.430,0
63.375,1.600,6.403,13.782,953.190,1714.445,0
57.886,2.423,5.906,12.306,1072.776,1675.001,0
62.290,2.140,5.763,11.722,579.933,1766.796,0
62.846,2.178,6.391,15.095,206.978,1826.474,0
60.857,1.389,6.008,13.059,755.911,1661.810,0
57.519,1.593,6.149,11.760,1532.002,1851.278,0
64.723,2.656,6.796,12.768,1658.645,1827.646,0
62.309,2.330,5.568,14.289,1525.111,1688.145,0
70.157,2.248,5.596,14.372,1772.833,1753.583,0
55.565,1.253,6.267,8.604,772.994,1733.766,0
59.032,2.673,6.426,12.858,701.823,1780.866,0
64.679,2.957,5.979,13.746,1648.236,1700.398,0
56.574,2.722,6.608,13.419,1810.564,1757.837,0
64.855,1.553,5.854,15.835,1013.553,1708.655,0
59.258,2.478,5.547,12.706,20.154,1791.776,0
66.894,2.344,6.259,17.928,376.298,1740.055,0
72.747,2.692,6.580,13.470,1805.294,1702.305,0
69.863,2.004,7.218,13.176,1562.210,1678.017,0
75.609,4.802,6.044,17.526,1850.625,1635.286,1
55.288,1.019,5.770,16.792,669.386,1736.249,0
61.978,2.439,6.402,14.491,1211.970,1767.922,0
67.393,2.999,4.275,15.345,486.264,1709.740,0
63.743,1.470,6.901,14.384,451.437,1749.912,0
88.470,4.662,5.507,16.004,2003.044,1735.525,1
65.319,2.510,6.582,13.807,1581.153,1744.513,0
59.012,2.340,6.117,12.448,769.292,1677.578,0
59.848,1.836,6.298,12.942,1379.512,1754.499,0
69.230,2.311,6.392,13.819,1531.494,1610.871,0
60.175,2.740,5.144,14.012,232.010,1793.559,0
56.323,1.872,5.933,12.443,1592.965,1685.459,0
53.720,2.024,6.446,16.066,1256.697,1695.974,0
64.118,2.498,6.844,12.989,1583.913,1705.576,0
65.133,3.014,6.215,13.909,615.265,1789.145,0
62.100,1.926,6.237,14.944,205.177,1764.445,0
62.633,2.225,6.058,12.665,1634.493,1769.969,0
57.252,2.094,5.745,12.974,1394.283,1718.858,0
62.520,2.360,7.346,12.597,1359.626,1653.529,0
64.490,2.454,6.151,13.649,995.476,1780.449,0
60.322,1.628,6.180,14.854,1602.638,1756.665,0
55.512,1.821,6.727,9.625,920.455,1818.303,0
67.811,2.779,6.416,14.349,1180.890,1714.132,0
63.952,2.930,6.275,12.740,57.993,1732.749,0
62.744,2.529,6.070,14.895,549.649,1869.882,0
56.034,2.037,5.212,13.519,786.124,1685.838,0
70.886,3.052,5.947,12.720,329.109,1626.357,0
60.271,1.997,4.805,14.149,1083.433,1828.116,0
68.091,2.050,5.856,14.985,1019.273,1776.042,0
63.685,2.456,5.351,14.948,1575.390,1775.027,0
58.444,1.515,5.857,13.405,1437.039,1707.204,0
60.708,2.573,5.574,14.123,1327.727,1804.280,0
60.366,2.089,6.674,16.868,159.408,1752.997,0
69.863,2.611,5.772,14.183,690.545,1646.743,0
64.523,2.059,6.582,15.089,441.832,1833.453,0
60.706,2.392,6.716,12.829,1004.564,1861.348,0
79.758,3.698,4.742,19.782,2055.595,1605.922,1
50.196,2.207,6.253,15.120,989.168,1774.150,0
68.326,2.675,5.767,13.317,1137.383,1804.010,0
57.706,1.339,5.538,14.916,1337.477,1711.995,0
57.552,2.815,6.054,13.417,10.606,1771.197,0
61.496,2.391,6.073,11.795,535.712,1789.479,0
62.452,2.384,6.490,16.783,1343.576,1734.259,0
61.489,2.334,6.213,17.645,1163.737,1750.287,0
65.263,2.174,5.763,14.419,509.282,1793.128,0
54.175,1.472,5.774,13.254,304.625,1568.807,0
56.266,2.405,5.754,17.632,772.602,1713.815,0
60.681,1.518,6.318,14.556,1830.735,1705.960,0
64.809,2.265,6.182,13.292,666.264,1683.461,0
64.778,1.962,6.572,16.882,1937.220,1702.511,0
61.960,2.546,6.179,13.665,383.183,1656.617,0
66.790,2.020,6.018,13.765,1925.000,1742.097,0
50.359,2.539,6.333,13.250,509.981,1704.820,0
60.315,2.990,6.099,13.326,253.105,1700.536,0
62.127,2.713,5.664,16.088,1230.036,1741.407,0
62.028,2.217,6.938,12.582,130.057,1729.312,0
57.487,1.869,6.475,15.381,905.333,1659.906,0
59.835,2.269,5.315,14.713,1564.151,1799.424,0
54.581,2.528,6.216,12.164,827.034,1689.310,0
70.242,2.874,5.252,12.862,61.465,1692.114,0
63.173,3.049,5.781,9.523,879.565,1661.592,0
59.701,1.386,5.491,15.144,414.488,1776.110,0
65.297,2.535,6.024,13.991,1232.179,1712.129,0
63.392,2.002,6.549,12.658,1212.765,1753.562,0
64.648,2.114,6.705,14.211,1526.410,1750.212,0
60.728,3.156,6.606,12.624,929.972,1684.663,0
54.900,1.519,6.320,14.978,1050.305,1727.680,0
60.958,2.206,6.218,14.393,139.779,1735.198,0
59.868,2.202,6.121,9.612,97.170,1649.217,0
59.544,2.051,4.658,14.402,1683.431,1681.906,0
66.888,2.334,5.793,18.274,796.985,1781.479,0
64.850,2.969,5.547,17.908,1837.438,1714.039,0
59.261,1.975,5.715,11.664,388.620,1793.697,0
66.659,1.278,5.582,14.875,1827.915,1767.953,0
61.857,2.353,6.041,13.547,1082.227,1727.228,0
71.947,1.774,6.528,15.592,1455.388,1778.436,0
55.892,1.332,6.034,12.035,1710.391,1747.274,0
62.458,1.906,4.782,12.122,559.374,1696.000,0
69.680,2.223,6.533,13.517,789.844,1683.433,0
63.135,1.874,5.923,13.352,1102.432,1644.281,0
55.420,2.030,5.595,14.205,1842.984,1796.906,0
64.803,1.281,5.796,11.881,49.682,1817.170,0
66.462,1.742,6.094,14.945,1519.160,1782.310,0
92.992,3.986,5.405,18.058,859.815,1857.808,1
59.093,2.397,5.386,15.274,1097.867,1744.558,0
64.402,2.571,5.685,11.210,751.975,1659.523,0
65.961,2.550,6.747,12.951,1758.684,1714.443,0
55.392,1.790,5.611,13.186,869.217,1725.729,0
65.342,2.048,6.366,12.456,1714.545,1793.728,0
65.096,2.345,6.488,13.350,1788.371,1793.230,0
59.172,3.541,6.018,13.420,1235.904,1736.180,0
60.092,2.089,5.284,13.799,1923.187,1687.815,0
68.063,2.674,6.363,16.054,1968.921,1718.677,0
55.684,1.655,6.106,12.277,595.655,1724.791,0
69.415,3.122,4.886,11.585,259.195,1718.273,0
59.539,2.076,6.304,14.146,507.136,1742.007,0
59.469,2.508,6.106,12.858,168.977,1819.412,0
55.716,2.399,5.856,15.238,1521.320,1758.265,0
60.864,3.202,6.741,14.690,314.296,1752.356,0
57.089,2.954,6.662,15.737,216.031,1727.390,0
68.357,1.759,5.672,12.835,1759.213,1785.028,0
55.147,1.746,6.262,12.969,170.203,1788.762,0
61.928,1.839,6.236,12.579,1093.833,1827.947,0
61.143,1.835,6.643,12.882,915.559,1702.735,0
61.194,2.357,6.886,12.774,1574.794,1748.731,0
58.440,2.485,6.145,16.849,678.682,1706.008,0
67.837,2.126,6.152,16.410,592.839,1771.810,0
60.651,1.772,6.142,12.874,850.422,1799.791,0
53.251,0.970,6.478,10.854,1228.616,1738.912,0
55.550,2.066,5.427,15.780,347.816,1828.005,0
55.393,1.873,5.241,11.340,1337.364,1694.391,0
61.013,1.562,5.163,12.074,88.710,1778.231,0
104.493,4.130,5.107,22.192,1515.098,1531.792,1
68.007,2.310,6.305,14.381,1346.390,1762.091,0
67.392,1.926,5.795,14.052,1982.543,1704.189,0
62.391,2.550,5.780,14.237,1653.706,1778.278,0
63.871,2.672,5.667,13.271,1933.961,1739.285,0
66.825,2.490,6.552,15.666,1118.314,1769.900,0
64.063,2.458,6.358,11.834,1493.903,1695.558,0
68.315,2.871,6.301,12.804,1169.741,1735.194,0
64.059,1.793,5.000,15.768,1653.199,1756.041,0
63.110,2.341,6.481,14.508,838.474,1711.524,0
55.875,2.279,5.737,12.817,137.566,1800.505,0
68.346,3.225,5.909,14.224,739.469,1745.590,0
60.742,2.616,6.196,12.743,420.426,1753.214,0
71.539,2.917,6.349,14.976,941.393,1765.783,0
62.462,2.427,6.695,15.850,214.539,1765.143,0
53.810,1.915,5.397,15.316,419.088,1756.268,0
61.771,2.427,5.887,17.093,986.852,1754.500,0
90.955,3.879,5.396,22.215,1699.632,1620.240,1
68.316,2.708,6.963,12.011,673.240,1742.646,0
63.700,1.950,5.832,13.059,1308.101,1815.864,0
70.487,1.841,6.688,16.373,567.698,1815.171,0
61.723,1.782,6.389,14.815,1456.144,1716.558,0
70.015,2.263,5.956,15.309,269.631,1769.783,0
59.310,1.990,5.707,12.582,645.967,1818.388,0
55.631,1.993,6.138,12.630,1071.741,1656.395,0
82.495,3.256,4.852,17.814,988.958,1800.642,1
57.973,1.580,6.118,15.430,645.267,1769.123,0
53.340,1.670,6.276,11.495,178.110,1823.542,0
60.660,2.225,6.369,13.236,1904.520,1761.352,0
52.799,2.050,5.075,14.815,317.863,1914.173,0
69.151,1.828,4.898,13.746,869.408,1704.018,0
65.140,2.075,6.385,12.134,586.064,1803.375,0
63.811,1.868,5.870,14.378,1094.913,1809.797,0
59.684,2.050,6.151,14.388,1516.906,1813.892,0
61.723,2.694,5.940,15.509,1496.678,1685.866,0
66.874,2.995,5.693,15.422,227.153,1783.781,0
60.281,2.605,5.706,15.805,1388.199,1730.637,0
67.105,2.714,6.784,10.217,1612.534,1809.824,0
61.683,1.886,6.571,12.883,138.806,1720.721,0
64.507,1.955,6.186,13.819,395.000,1727.304,0
60.870,2.363,6.614,12.206,1347.990,1863.044,0
61.051,2.037,5.979,14.055,1195.349,1809.967,0
64.086,1.945,5.989,13.121,97.116,1732.360,0
58.885,1.275,6.471,12.368,1624.954,1853.216,0
68.536,2.327,7.387,14.853,1948.848,1731.311,0
61.986,2.615,5.995,13.620,475.865,1638.722,0
60.989,1.783,5.152,13.305,1835.084,1784.800,0
68.225,2.559,5.481,15.195,1055.259,1794.022,0
57.697,1.870,6.286,15.592,488.643,1877.701,0
64.467,2.359,6.376,15.926,325.913,1708.221,0
58.089,2.318,5.954,15.909,130.688,1754.374,0
58.084,2.161,6.754,11.878,810.576,1667.560,0
74.321,1.913,6.309,14.123,311.632,1711.598,0
64.242,2.436,5.959,13.792,1109.494,1723.128,0
54.006,1.912,6.055,11.862,978.002,1777.088,0
61.325,1.512,5.600,13.396,762.840,1773.923,0
64.164,2.401,5.386,12.017,181.789,1889.216,0
58.258,2.393,5.266,13.173,1781.120,1758.636,0
62.615,2.775,5.900,11.522,1474.644,1721.552,0
65.983,2.211,6.240,13.219,1482.698,1765.896,0
57.866,1.367,5.167,15.717,834.368,1748.477,0
68.332,3.122,5.792,15.944,679.707,1740.324,0
67.676,2.336,5.730,15.113,1074.012,1773.408,0
58.481,2.403,5.861,16.312,370.569,1859.112,0
50.602,1.497,5.944,13.611,794.386,1877.458,0
53.447,1.956,6.358,12.277,525.931,1724.178,0
60.590,3.053,6.173,12.540,360.882,1786.522,0
54.327,2.396,6.914,13.433,1508.621,1733.855,0
62.150,1.979,6.978,15.728,375.971,1861.013,0
73.785,4.584,5.860,14.084,1952.232,1728.684,1
60.661,2.497,5.695,13.150,822.578,1684.474,0
72.438,4.726,5.091,14.453,2569.537,1509.084,1
58.645,2.908,6.156,13.196,38.584,1731.816,0
60.358,1.381,6.032,14.451,1917.052,1803.152,0
65.146,1.689,5.669,15.533,1637.328,1765.987,0
64.232,1.672,5.742,14.033,370.665,1791.520,0
59.747,1.076,5.154,11.761,867.178,1606.731,0
62.029,2.988,6.263,15.059,1822.929,1710.143,0
63.935,1.763,5.709,11.792,1244.990,1721.305,0
61.185,1.689,5.797,11.041,562.058,1719.774,0
66.713,2.349,6.226,14.976,727.100,1743.011,0
69.010,1.759,5.996,10.665,1197.305,1688.368,0
66.297,1.431,6.203,14.708,1834.842,1606.632,0
55.742,2.136,5.798,11.747,123.871,1754.716,0
61.978,6.012,5.743,15.608,2244.726,1530.077,1
68.191,2.941,6.150,13.871,1522.590,1588.786,0
70.099,2.272,5.805,15.198,1532.343,1693.922,0
63.688,2.454,5.521,12.709,626.794,1694.404,0
66.733,3.106,6.363,13.449,1792.183,1721.212,0
63.488,2.681,5.494,14.651,533.898,1808.256,0
60.022,2.508,6.397,12.177,987.818,1828.747,0
57.614,2.410,5.714,12.197,103.330,1797.710,0
69.688,1.889,5.731,10.783,257.173,1764.667,0
63.540,1.522,6.425,13.321,1813.292,1719.546,0
65.776,2.163,5.009,14.725,844.870,1796.476,0
68.576,2.459,6.530,13.595,1835.825,1744.481,0
60.354,2.580,5.619,10.732,257.319,1732.289,0
68.268,2.105,6.550,15.918,330.175,1848.932,0
66.982,2.819,6.498,14.599,1321.021,1722.448,0
53.916,2.547,5.298,12.629,1477.683,1753.234,0
62.307,2.812,6.132,12.653,1168.059,1703.345,0
65.539,1.544,5.548,13.985,88.162,1682.028,0
57.770,1.640,5.454,12.928,355.559,1736.936,0
61.880,2.475,5.427,16.139,777.576,1841.733,0
59.097,1.545,5.903,13.665,180.470,1760.256,0
67.451,2.617,6.100,13.295,1671.133,1660.697,0
64.337,3.371,5.700,13.803,1198.086,1854.315,0
60.374,1.609,5.819,11.457,505.214,1751.642,0
52.295,1.364,7.165,11.826,22.828,1782.440,0
54.838,2.857,5.818,13.301,1024.200,1795.780,0
62.317,2.767,5.735,15.373,1998.261,1630.192,0
58.383,2.161,4.460,12.501,1315.459,1809.550,0
65.713,1.889,6.078,15.335,284.441,1788.280,0
58.396,2.375,6.053,16.749,237.495,1798.100,0
67.021,2.053,6.285,14.231,1823.395,1685.900,0
90.194,3.948,5.265,18.250,2248.406,1795.853,1
67.895,2.608,5.854,13.159,1765.342,1861.187,0
52.301,1.573,6.423,13.294,1856.768,1736.894,0
60.330,1.703,5.402,13.264,1120.173,1745.054,0
76.477,2.362,6.665,15.726,293.947,1830.685,0
59.570,2.003,6.130,16.064,1506.285,1788.285,0
59.988,1.279,6.952,13.143,938.941,1676.709,0
88.243,1.732,5.571,21.083,2202.182,1806.901,1
62.385,2.460,6.162,16.040,1679.938,1743.056,0
61.206,1.520,5.852,15.254,1234.871,1801.009,0
55.580,1.990,5.396,14.622,213.482,1802.374,0
67.561,2.440,6.267,14.133,1541.954,1770.970,0
58.124,1.865,5.603,14.958,204.541,1718.322,0
57.477,1.852,5.703,10.639,1145.695,1715.530,0
67.780,2.380,5.964,15.464,1202.677,1849.508,0
75.718,2.100,4.820,15.158,877.653,1764.455,0
56.849,2.099,5.560,13.906,1299.993,1763.222,0
67.127,2.412,5.857,13.950,11.479,1716.627,0
69.289,2.203,6.098,15.163,1271.982,1599.590,0
56.204,1.779,5.407,13.272,896.517,1781.445,0
59.251,2.067,5.984,14.156,1069.543,1705.725,0
62.598,3.776,6.680,13.820,934.297,1723.975,0
47.344,0.815,7.271,14.038,1111.679,1877.523,0
64.509,2.344,5.700,15.718,755.237,1694.828,0
92.433,4.392,4.658,16.649,907.179,1533.966,1
57.545,1.842,5.752,14.337,1662.207,1760.981,0
64.054,1.992,6.577,14.882,1385.739,1724.824,0
68.309,2.286,5.523,12.120,378.290,1719.486,0
61.670,2.291,6.558,16.487,1529.761,1820.815,0
64.879,2.587,6.101,16.679,1402.768,1745.731,0
86.559,3.743,4.865,18.454,1467.748,1757.522,1
65.293,2.307,5.966,14.133,622.097,1820.204,0
87.243,3.832,4.439,19.913,1140.626,1645.940,1
59.821,2.529,5.752,15.116,861.268,1774.095,0
64.958,2.023,5.549,13.265,1972.409,1859.412,0
60.651,2.359,5.174,12.312,702.721,1674.241,0
70.854,2.208,5.936,11.849,997.992,1789.822,0
64.984,2.613,5.612,15.951,1962.521,1701.025,0
69.396,2.425,5.713,14.480,1409.354,1624.954,0
66.027,2.712,6.034,10.968,231.308,1803.653,0
69.954,2.574,6.685,14.639,1617.358,1766.787,0
65.965,3.305,5.581,18.521,1208.804,1817.923,0
53.579,1.716,5.890,12.710,287.358,1746.759,0
68.724,2.802,5.821,14.605,462.218,1685.497,0
64.729,2.217,6.107,15.550,1701.151,1845.551,0
69.838,3.131,5.272,13.122,1248.530,1795.367,0
56.214,2.479,6.835,14.041,933.226,1721.830,0
69.485,2.797,6.176,13.260,852.559,1770.354,0
71.974,2.717,5.209,14.163,450.362,1738.893,0
55.946,1.458,6.188,13.673,630.620,1766.982,0
55.457,1.836,6.720,13.449,177.391,1833.578,0
58.284,2.284,5.788,13.740,512.008,1734.498,0
62.602,1.889,6.465,17.925,1486.109,1784.189,0
64.108,8.453,5.268,14.332,2025.827,1739.983,1
72.967,1.341,5.959,12.273,838.561,1785.667,0
56.649,1.500,5.916,12.215,1159.493,1767.672,0
66.230,2.510,6.537,14.251,1925.230,1802.489,0
60.827,1.070,6.082,15.042,1155.029,1825.467,0
64.998,2.212,5.951,15.671,938.256,1770.500,0
62.303,2.843,5.661,13.864,1271.947,1766.135,0
66.426,3.207,5.991,13.731,482.604,1706.208,0
55.954,2.033,6.101,15.574,1860.906,1806.429,0
66.360,2.599,6.317,13.224,1573.343,1702.900,0
62.496,2.942,6.138,11.167,939.827,1901.686,0
80.780,3.387,5.257,14.979,1739.378,1807.109,1
72.266,2.289,6.350,14.396,1474.657,1679.166,0
63.668,1.707,6.031,14.363,1536.558,1784.459,0
61.467,2.391,5.371,16.460,1004.901,1759.348,0
44.794,1.522,5.633,14.085,583.377,1813.459,0
59.457,2.085,5.894,13.977,230.047,1769.608,0
59.958,1.424,6.034,14.801,830.273,1713.179,0
67.174,6.219,6.455,16.816,1779.882,1853.013,1
61.998,1.568,5.672,14.838,1536.005,1741.508,0
57.384,1.743,6.475,14.362,918.988,1838.108,0
61.625,1.889,7.099,13.334,1806.717,1826.610,0
70.968,7.424,5.137,14.222,1576.778,1318.269,1
63.723,1.985,6.248,15.055,1051.598,1768.150,0
57.641,2.275,6.564,10.949,86.782,1813.256,0
69.378,1.614,5.969,15.898,1268.019,1563.466,0
64.906,1.592,6.898,13.835,1672.513,1791.586,0
70.601,2.539,6.083,14.962,1888.319,1763.997,0
54.379,1.609,6.421,14.829,1126.136,1676.262,0
55.052,0.860,6.470,13.240,531.165,1783.647,0
56.001,2.609,5.863,10.734,1227.122,1826.440,0
60.617,2.932,5.795,13.599,652.623,1778.336,0
60.695,1.575,6.164,17.567,1843.796,1798.008,0
65.329,2.751,6.013,14.009,1689.735,1697.843,0
71.159,2.291,6.094,12.187,780.974,1751.599,0
53.374,1.486,6.468,13.771,1941.486,1691.827,0
62.238,2.162,6.283,16.398,354.080,1854.519,0
65.064,2.021,5.660,15.411,1662.031,1761.240,0
51.910,1.862,6.983,12.356,219.272,1741.804,0
62.162,2.102,6.782,14.196,534.045,1737.139,0
66.905,3.699,5.282,14.329,594.215,1732.445,0
71.626,2.779,5.730,13.224,874.585,1738.632,0
59.202,2.132,6.625,12.776,1610.448,1880.330,0
62.865,2.118,6.297,11.510,62.690,1732.412,0
60.270,2.425,5.899,12.704,1120.269,1747.694,0
65.793,1.985,5.987,15.249,921.523,1698.593,0
61.441,2.748,6.385,14.211,567.396,1724.253,0
67.853,1.983,5.757,13.364,973.495,1781.854,0
54.600,1.805,7.117,12.528,371.278,1807.652,0
63.125,2.187,5.590,13.355,1684.179,1541.133,0
65.176,2.763,7.251,13.901,1601.212,1630.682,0
58.247,2.310,5.745,14.257,1962.951,1720.933,0
61.555,1.514,6.160,13.051,1692.643,1902.162,0
70.252,3.242,4.832,14.128,1836.063,1710.486,0
60.098,2.763,6.422,12.094,127.071,1739.896,0
60.843,1.493,6.064,12.699,278.724,1760.570,0
55.685,1.201,6.089,12.720,1061.828,1693.910,0
57.524,1.579,5.882,12.548,1659.907,1655.210,0
62.184,2.740,4.661,14.308,1649.851,1779.266,0
64.352,1.794,6.503,14.636,1740.326,1606.431,0
68.156,3.262,6.125,14.080,1278.535,1714.740,0
67.007,6.785,5.847,10.993,1742.705,1689.803,1
62.399,2.881,5.723,12.408,225.500,1657.025,0
67.136,2.988,5.947,12.930,1019.828,1759.922,0
56.074,2.219,5.666,11.262,1564.224,1781.418,0
66.923,1.587,5.501,15.665,422.517,1821.477,0
66.080,1.730,6.222,16.866,1485.778,1842.324,0
58.912,1.856,5.964,11.966,230.465,1752.178,0
49.581,2.243,5.971,12.015,1713.394,1743.949,0
58.995,2.022,6.267,14.413,1183.176,1672.106,0
59.020,1.305,6.148,15.878,1437.245,1792.083,0
63.549,2.329,5.939,14.233,1114.479,1733.732,0
55.149,2.043,5.374,11.006,1527.745,1817.996,0
70.901,2.579,5.798,14.577,1922.654,1817.319,0
69.241,2.364,5.457,15.015,1646.952,1753.190,0
68.836,1.554,5.467,14.476,1454.664,1773.381,0
68.576,2.063,5.243,13.691,1530.718,1714.511,0
73.586,2.214,5.882,16.680,1199.816,1788.730,0
62.476,2.869,5.982,14.815,1306.081,1739.974,0
63.194,2.634,5.953,13.345,1529.517,1737.673,0
61.966,3.110,5.860,11.946,267.878,1771.082,0
56.752,1.436,6.913,13.797,1642.177,1729.232,0
65.559,2.849,5.940,12.795,222.785,1674.911,0
68.412,2.812,6.050,12.351,315.611,1733.219,0
63.048,2.330,6.134,16.176,277.293,1701.529,0
65.848,3.382,6.619,16.869,281.929,1812.069,0
66.493,2.395,6.079,13.350,166.461,1698.455,0
61.467,2.548,6.266,12.724,1643.440,1831.112,0
61.802,1.467,6.211,14.234,565.754,1723.584,0
60.354,2.361,6.240,15.390,319.080,1690.614,0
62.953,1.955,5.179,13.967,941.934,1712.672,0
62.896,1.998,4.854,16.290,1562.707,1766.075,0
62.897,3.432,6.411,14.365,1717.097,1672.833,0
54.556,1.808,5.307,14.838,58.034,1856.113,0
59.795,1.406,6.001,14.729,1515.719,1732.194,0
65.167,2.471,6.953,15.958,349.490,1740.254,0
59.021,3.052,5.994,10.564,83.258,1684.225,0
59.653,2.545,5.828,12.570,755.927,1788.056,0
63.714,1.555,4.924,13.289,1231.239,1722.562,0
54.994,2.844,5.320,13.027,568.700,1682.982,0
67.061,2.543,5.938,15.954,1787.731,1655.883,0
65.096,8.238,5.447,16.504,1516.203,1526.322,1
66.879,2.770,6.231,15.117,463.526,1734.039,0
64.697,2.159,5.827,12.776,818.443,1822.768,0
62.701,0.412,6.191,14.947,385.971,1808.119,0
60.952,2.182,6.764,14.233,1922.286,1748.560,0
56.278,2.078,6.365,12.808,1313.203,1831.495,0
58.119,1.437,6.573,12.950,1875.431,1775.518,0
66.848,2.331,6.153,16.309,1950.484,1792.143,0
56.067,1.151,6.110,12.726,9.912,1704.734,0
64.608,2.051,5.543,12.034,1050.606,1757.657,0
60.430,1.424,5.397,13.577,330.248,1741.578,0
60.393,1.801,6.296,16.320,1066.172,1673.898,0
62.884,2.773,6.321,15.226,1944.973,1729.324,0
64.699,1.891,5.414,15.892,1777.406,1648.158,0
61.782,1.375,6.874,14.572,534.501,1656.008,0
55.143,3.153,5.640,14.687,937.586,1714.756,0
55.941,2.672,6.305,11.319,76.235,1773.741,0
62.458,1.893,6.156,12.515,1258.040,1858.241,0
63.950,2.347,6.450,16.313,863.621,1694.972,0
61.498,1.182,6.139,15.312,840.591,1733.873,0
87.063,3.488,5.931,21.974,1229.703,1705.864,1
65.016,1.943,6.107,12.796,1172.206,1793.518,0
62.015,2.402,5.376,14.271,266.348,1769.393,0
64.689,3.569,6.956,13.319,277.899,1761.930,0
58.723,1.304,6.508,14.207,870.648,1716.332,0
64.689,1.840,5.921,16.455,845.197,1872.674,0
64.218,3.009,6.160,14.811,1346.622,1637.925,0
64.985,2.855,5.483,15.526,986.295,1753.700,0
